 >REASHP: option FROM_FILE
     15408 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
  -0.00000  -0.00000  -0.00000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
      1    1   11   13 1 1 1
      2    1   11   14 1 1 1
      3    1   11   15 1 1 1
      4    1   11   16 1 1 1
      5    1   11   17 1 1 1
      6    1   11   18 1 1 1
      7    1   12   12 1 1 1
      8    1   12   13 1 1 1
      9    1   12   14 1 1 1
     10    1   12   15 1 1 1
     11    1   12   16 1 1 1
     12    1   12   17 1 1 1
     13    1   12   18 1 1 1
     14    1   12   19 1 1 1
     15    1   13   11 1 1 1
     16    1   13   12 1 1 1
     17    1   13   13 1 1 1
     18    1   13   14 1 1 1
     19    1   13   15 1 1 1
     20    1   13   16 1 1 1
     21    1   13   17 1 1 1
     22    1   13   18 1 1 1
     23    1   13   19 1 1 1
     24    1   13   20 1 1 1
     25    1   14   11 1 1 1
     26    1   14   12 1 1 1
     27    1   14   13 1 1 1
     28    1   14   14 1 1 1
     29    1   14   15 1 1 1
     30    1   14   16 1 1 1
     31    1   14   17 1 1 1
     32    1   14   18 1 1 1
     33    1   14   19 1 1 1
     34    1   14   20 1 1 1
     35    1   15   11 1 1 1
     36    1   15   12 1 1 1
     37    1   15   13 1 1 1
     38    1   15   14 1 1 1
     39    1   15   15 1 1 1
     40    1   15   16 1 1 1
     41    1   15   17 1 1 1
     42    1   15   18 1 1 1
     43    1   15   19 1 1 1
     44    1   15   20 1 1 1
     45    1   16   11 1 1 1
     46    1   16   12 1 1 1
     47    1   16   13 1 1 1
     48    1   16   14 1 1 1
     49    1   16   15 1 1 1
     50    1   16   16 1 1 1
     51    1   16   17 1 1 1
     52    1   16   18 1 1 1
     53    1   16   19 1 1 1
     54    1   16   20 1 1 1
     55    1   17   11 1 1 1
     56    1   17   12 1 1 1
     57    1   17   13 1 1 1
     58    1   17   14 1 1 1
     59    1   17   15 1 1 1
     60    1   17   16 1 1 1
     61    1   17   17 1 1 1
     62    1   17   18 1 1 1
     63    1   17   19 1 1 1
     64    1   17   20 1 1 1
     65    1   18   11 1 1 1
     66    1   18   12 1 1 1
     67    1   18   13 1 1 1
     68    1   18   14 1 1 1
     69    1   18   15 1 1 1
     70    1   18   16 1 1 1
     71    1   18   17 1 1 1
